einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1712;Bundesministerium;53201;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;51;1764;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1712;Bundesministerium;53999;011;Vermischte Verwaltungsausgaben;ja;52;3733;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1712;Bundesministerium;71101;011;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;52;220;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1712;Bundesministerium;81101;011;Erwerb von Fahrzeugen;ja;52;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1712;Bundesministerium;81201;011;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;52;280;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1712;Bundesministerium;81202;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;52;1334;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;11101;290;Gebühren, sonstige Entgelte; ;54;1000;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;11201;015;Geldstrafen, Geldbußen und Gerichtskosten; ;54;10;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;11999;015;Vermischte Einnahmen; ;54;650;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;13201;290;Erlöse aus der Veräußerung von beweglichen Sachen; ;54;126;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;18203;015;Tilgung von Darlehen zur Einrichtung von Unterkünften für Dienstleistende; ;54;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;55;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381.1 und 381.7; ;55;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Sächliche Verwaltungsausgaben;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;51802;290;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;55;4187;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;67101;290;Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden;nein;55;15500;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;68101;015;Schadenersatzansprüche Dritter;nein;56;200;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981.1 und 981.7;nein;56;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;42337;015;Sold, Zulagen und Zuwendungen für Dienstleistende;nein;57;0;03;Restzahlungen für Dienstleistende nach dem Zivildienstgesetz
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;42338;015;Versicherungsbeiträge für Dienstleistende;nein;57;0;03;Restzahlungen für Dienstleistende nach dem Zivildienstgesetz
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;42339;015;Entlassungsgeld für die nach Ableistung des Zivildienstes zu entlassenden Dienstleistenden;nein;57;0;03;Restzahlungen für Dienstleistende nach dem Zivildienstgesetz
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;44333;015;Ausgleich für Zivildienstbeschädigung, Sterbegeld;nein;57;0;03;Restzahlungen für Dienstleistende nach dem Zivildienstgesetz
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;44334;015;Kosten der Heilfürsorge, der ärztlichen Einstellungs-﻿, Entlassungs- und Nachuntersuchungen;nein;57;0;03;Restzahlungen für Dienstleistende nach dem Zivildienstgesetz
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;53939;015;Vermischte Verwaltungsausgaben;nein;57;0;03;Restzahlungen für Dienstleistende nach dem Zivildienstgesetz
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;68131;015;Leistungen nach dem Unterhaltssicherungsgesetz;nein;57;0;03;Restzahlungen für Dienstleistende nach dem Zivildienstgesetz
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;42201;015;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;58;15402;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;42202;015;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;58;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;42709;015;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;58;7753;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;42801;015;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;58;34271;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;45301;015;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;58;95;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;51101;015;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;58;4030;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;51401;015;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;58;250;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;51701;015;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;58;2600;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;51801;015;Mieten und Pachten;ja;58;450;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;51901;015;Unterhaltung der Grundstücke und baulichen Anlagen;ja;58;350;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;52501;015;Aus- und Fortbildung;ja;58;850;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;52701;015;Dienstreisen;ja;58;950;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;53201;015;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;59;2050;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;53999;015;Vermischte Verwaltungsausgaben;ja;59;610;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;71101;015;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;59;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;81101;015;Erwerb von Fahrzeugen;ja;59;240;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;81201;015;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;59;300;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;81202;015;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;59;1660;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1713;Bundesamt für Familie und zivilgesellschaftliche Aufgaben;86301;015;Darlehen zur Bereitstellung und Ausstattung von Unterkünften und Schulungseinrichtungen für Dienstleistende des Bundesfreiwilligendienstes;ja;59;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1714;Bundesprüfstelle für jugendgefährdende Medien;11101;290;Gebühren, sonstige Entgelte; ;61;50;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1714;Bundesprüfstelle für jugendgefährdende Medien;11999;290;Vermischte Einnahmen; ;61;5;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1714;Bundesprüfstelle für jugendgefährdende Medien;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381.1 und 381.7; ;61;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1714;Bundesprüfstelle für jugendgefährdende Medien;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981.1 und 981.7;nein;61;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1714;Bundesprüfstelle für jugendgefährdende Medien;42201;290;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;61;564;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1714;Bundesprüfstelle für jugendgefährdende Medien;42202;290;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;61;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1714;Bundesprüfstelle für jugendgefährdende Medien;42709;290;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;61;26;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1714;Bundesprüfstelle für jugendgefährdende Medien;42801;290;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;62;532;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1714;Bundesprüfstelle für jugendgefährdende Medien;45301;290;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;62;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1714;Bundesprüfstelle für jugendgefährdende Medien;53201;290;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;62;59;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1714;Bundesprüfstelle für jugendgefährdende Medien;53999;290;Vermischte Verwaltungsausgaben;ja;62;135;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1714;Bundesprüfstelle für jugendgefährdende Medien;81202;290;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;62;4;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1715;Antidiskriminierungsstelle des Bundes;11999;011;Vermischte Einnahmen; ;64;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Verwaltungseinnahmen;1715;Antidiskriminierungsstelle des Bundes;13201;011;Erlöse aus der Veräußerung von beweglichen Sachen; ;64;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;E;Übrige Einnahmen;1715;Antidiskriminierungsstelle des Bundes;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381.1 und 381.7; ;64;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Sächliche Verwaltungsausgaben;1715;Antidiskriminierungsstelle des Bundes;51802;011;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;64;255;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Sächliche Verwaltungsausgaben;1715;Antidiskriminierungsstelle des Bundes;54201;013;Öffentlichkeitsarbeit;nein;64;100;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Zuweisungen und Zuschüsse (ohne Investitionen);1715;Antidiskriminierungsstelle des Bundes;68401;165;Maßnahmen zur Verhinderung und Bekämpfung von Diskriminierung;nein;65;250;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;Besondere Finanzierungsausgaben;1715;Antidiskriminierungsstelle des Bundes;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981.1 und 981.7;nein;65;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;42101;011;Bezüge des Leiters oder der Leiterin der Antidiskriminierungsstelle;ja;65;113;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;65;1665;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;42202;011;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;65;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;65;153;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;42801;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;65;62;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;45301;011;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;65;26;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;52601;011;Gerichts- und ähnliche Kosten;ja;65;23;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;52602;165;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;66;55;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;53201;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;66;165;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;53999;011;Vermischte Verwaltungsausgaben;ja;66;285;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;54301;011;Veröffentlichungen und Fachinformationen;ja;66;250;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;54401;011;Forschung, Untersuchungen und Ähnliches;ja;66;300;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;54501;011;Konferenzen, Tagungen, Messen und Ausstellungen;ja;66;240;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;63403;011;Zuweisungen an den Versorgungsfonds;ja;67;270;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;81101;011;Erwerb von Fahrzeugen;ja;67;0;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;81201;011;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;67;63;;
17;Bundesministerium für Familie, Senioren, Frauen und Jugend;A;;1715;Antidiskriminierungsstelle des Bundes;81202;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;67;8;;
19;Bundesverfassungsgericht;E;Übrige Einnahmen;1911;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;28209;011;Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen; ;6;0;;
19;Bundesverfassungsgericht;E;Übrige Einnahmen;1911;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381.1 und 381.7; ;6;0;;
